epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,17236.8,1.21835,0.81089,1.26535,0.64077,0.76128,0.68364,0.40149,2.08186,0.96699,2.18588,0.00076482,0.00076482,0.00076482
166,17341,1.23956,0.82814,1.27387,0.67296,0.68976,0.66792,0.38016,2.09252,1.01207,2.21047,0.000759318,0.000759318,0.000759318
167,17445,1.21363,0.84029,1.28403,0.68183,0.70928,0.68157,0.37611,2.09466,1.00849,2.22298,0.000753817,0.000753817,0.000753817
168,17549,1.2499,0.84293,1.27845,0.63694,0.77791,0.70217,0.38859,2.03168,0.96571,2.10905,0.000748316,0.000748316,0.000748316
169,17653.1,1.21119,0.81079,1.26667,0.75347,0.69644,0.67126,0.3871,2.10239,0.9662,2.21659,0.000742815,0.000742815,0.000742815
170,17757.2,1.18696,0.79622,1.26123,0.72307,0.68813,0.68737,0.39795,2.09646,0.96909,2.18975,0.000737314,0.000737314,0.000737314
171,17861.4,1.22093,0.79886,1.26237,0.72607,0.6831,0.70175,0.40104,2.06931,0.98778,2.14258,0.000731813,0.000731813,0.000731813
172,17965.5,1.21393,0.80544,1.25414,0.68133,0.75425,0.68248,0.36862,2.08173,0.97783,2.1683,0.000726312,0.000726312,0.000726312
173,18069.6,1.21321,0.80131,1.25126,0.7049,0.72804,0.68059,0.38594,2.10159,0.9777,2.21653,0.000720811,0.000720811,0.000720811
174,18173.8,1.20654,0.80174,1.26863,0.68848,0.70284,0.66061,0.38341,2.11673,0.96091,2.22713,0.00071531,0.00071531,0.00071531
175,18277.8,1.2103,0.80782,1.27257,0.67452,0.75466,0.69759,0.4011,2.10384,0.97802,2.22674,0.000709809,0.000709809,0.000709809
176,18382.2,1.20248,0.79451,1.25542,0.66067,0.76548,0.6908,0.39709,2.09931,0.97761,2.21106,0.000704307,0.000704307,0.000704307
